34,2/15/2018,7,4,Jeudi,EIsarl,ML.1801,8,"Correction d'une journée dans l'application FINANCE.
Récreation des utilisateurs sur l'application SIGA 
pour la gestion des comptes individuel du projet Siga.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,2,,,,,,,,,,,BF.0018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
35,2/16/2018,7,5,Vendredi,EIsarl,ML.1801,8,"Traitement dans l'application FINA sur la journée du 20 de la pension.
Traitement des demandes Urgentes de la prestation, et traitement des demandes urgentes du service prestation.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,2,,,,,,,,,,,BF.0019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
36,2/19/2018,8,1,Lundi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,2,,,,,,,,,,,BF.0020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
37,2/20/2018,8,2,Mardi,EIsarl,ML.1801,8,"Correction et traitement sur L'ecran d'import DRCCE,
Correction en creant une table contenant les caisses prises en compte.
Permettre les comptables d'ajouter les caisses eux memes.
Ajout d'un champ motif au niveau dans l'ecran embauche.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,2,,,,,,,,,,,BF.0021,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
38,2/21/2018,8,3,Mercredi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,2,,,,,,,,,,,BF.0022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
39,2/22/2018,8,4,Jeudi,EIsarl,ML.1801,8,"Traitement sur l'ecran des caisses régionaux,
Correction sur les états liés aux traitement sur l'ecran.
Traitement Urgentes prestations.
Assistance au niveau de la caisse et correction sur des transactions Annuler.
Ajout une option de motif sur lécran Lever cloture DIGA.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,2,,,,,,,,,,,BF.0023,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
40,2/23/2018,8,5,Vendredi,EIsarl,ML.1801,8,"Analyse et annulation d'une transaction de la caisse assurance volontaire
enfin de faire une reprise de saisie.
Analyse et Elaboration d'un script donnant la statistique des retraités
par localité et mode de paiement dans la région de KAYES.
Création des comptes sur l'application Cotisation pour les controleurs 
et gestionnaire de tombouctou.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,2,,,,,,,,,,,BF.0024,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
41,2/26/2018,9,1,Lundi,EIsarl,ML.1801,8,"Readaptation de la fichier signelitique vieillesse pour ajouter un onglet
pour mandat et permettre au service AMO de faire une consultation dessus .","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,2,,,,,,,,,,,BF.0025,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
42,2/27/2018,9,2,Mardi,EIsarl,ML.1801,8,"L'intervations à la CANAM pour la mise en place d'une configuration VPN 
et configuration Oracle forms 12c sur les postes enfin de les permettrent de consulter
depuis chez eux.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,2,,,,,,,,,,,BF.0026,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
43,2/28/2018,9,3,Mercredi,EIsarl,ML.1801,8,"Traitement des demandes urgentes de la caisse.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,2,,,,,,,,,,,BF.0027,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
44,3/1/2018,9,4,Jeudi,EIsarl,ML.1801,8,"Traitement des demandes urgentes de la caisse.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.0028,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
45,3/2/2018,9,5,Vendredi,EIsarl,ML.1801,8,"Analyse et ajout d'un script permettant après annulation de revoir la periode
annuler dans la liste de multi_declaration.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.0029,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
46,3/5/2018,10,1,Lundi,EIsarl,ML.1801,8,"analyse et ajout d'un script dans l'application Caisse Asvol les permettant d'annuler une transaction depuis la caisse sans l'intervation de l'informatique.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.0030,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
47,3/6/2018,10,2,Mardi,EIsarl,ML.1801,8,"Déploiement de l'ecran de la caisse Asvol après quelque test sur l'ecran.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.0031,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48,3/7/2018,10,3,Mercredi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.0032,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49,3/8/2018,10,4,Jeudi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.
Correction sur l'ecran de versement cotisation pour permettre 
à la directrice asvol seule de voir les colonnes sensibles.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1216,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
50,3/9/2018,10,5,Vendredi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1220,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
51,3/12/2018,11,1,Lundi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.
Mettre les utilisateurs qui ont le droit de voir le button dans une table 
en rendant dynamique octroi de privilège au lieu de fixé le nom des utilisateurs
dans le code.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1402,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
52,3/13/2018,11,2,Mardi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1403,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
53,3/14/2018,11,3,Mercredi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.
Annulation d'une transaction dans la journée du 13/03/2018 de Kayes 
de la cais_no='KA01'.
Importation des chaques ATMP pour la periode du 1er Trimestre 2018.
Optimisation de l'ecran Assurance volontaire pour la saisie.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1404,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
54,3/15/2018,11,4,Jeudi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1405,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
55,3/16/2018,11,5,Vendredi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1406,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
56,3/19/2018,12,1,Lundi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.
Extraction des données en fichiers Excel.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1407,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
57,3/20/2018,12,2,Mardi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.
Analyse,recherche des problèmes liés à la non prise en compte 
des pièces justificatifs des epouses dans le traitement des calculs
de pension et prestation.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1408,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
58,3/21/2018,12,3,Mercredi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.
Analyse,recherche des problèmes liés à la non prise en compte 
des pièces justificatifs des epouses dans le traitement des calculs
de pension et prestation.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1501,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
59,3/22/2018,12,4,Jeudi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.
Analyse,recherche des problèmes liés à la non prise en compte 
des pièces justificatifs des epouses dans le traitement des calculs
de pension et prestation.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1502,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
60,3/23/2018,12,5,Vendredi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.
Elaboration des statistiques du service prestation.
Ajouter la Malaisie dans la table Pays pour pouvoir le voir 
parmis la liste des nationalités.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1503,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
61,3/26/2018,13,1,Lundi,EIsarl,ML.1801,0,"Jour chomé","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,0,,,,,,,,,,,BF.1504,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
62,3/28/2018,13,3,Mercredi,EIsarl,ML.1801,8,"Traitement des demandes urgentes.
Elaboration des statistiques du service prestation.
Analyse de l'ecran d'importation ICGL pour voir la raison 
d'exclusion des certaines transactions.","INPS 2018 -  Support Oracle, Maintenance corrective Applications métiers et des serveurs",Actif,2,Technique,0,,3,,,,,,,,,,,BF.1505,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
